oldid	newid	time
HOUSE5671-13771-FEMALE_SAMPLED_44.1751501456532	HOUSE5671_13771	44.1751501456532
HOUSE3727-15191-MALE_SAMPLED_43.5451795090921	HOUSE3727_15191	43.5451795090921
HOUSE348-333-FEMALE_SAMPLED_44.016972387908	HOUSE348_333	44.016972387908
HOUSE2822-7948-FEMALE_SAMPLED_40.6707842162687	HOUSE2822_7948	40.6707842162687
HOUSE1551-13463-MALE_SAMPLED_43.2083848980844	HOUSE1551_13463	43.2083848980844
HOUSE2000-15205-MALE_SAMPLED_44.7598618433124	HOUSE2000_15205	44.7598618433124
HOUSE3401-11490-FEMALE_SAMPLED_43.0459162362393	HOUSE3401_11490	43.0459162362393
HOUSE1127-6849-FEMALE_SAMPLED_44.9260540992705	HOUSE1127_6849	44.9260540992705
HOUSE394-14517-MALE_SAMPLED_40.5594408873003	HOUSE394_14517	40.5594408873003
HOUSE6019-11896-FEMALE_SAMPLED_42.8414853324648	HOUSE6019_11896	42.8414853324648
HOUSE4649-13710-MALE_SAMPLED_41.7733940889593	HOUSE4649_13710	41.7733940889593
HOUSE2675-12968-MALE_SAMPLED_40.3479833057582	HOUSE2675_12968	40.3479833057582
HOUSE1951-14420-MALE_SAMPLED_42.3424396105111	HOUSE1951_14420	42.3424396105111
HOUSE1951-12564-FEMALE_SAMPLED_40.2861848461907	HOUSE1951_12564	40.2861848461907
HOUSE1771-11708-FEMALE_SAMPLED_40.089531041919	HOUSE1771_11708	40.089531041919
HOUSE3548-11336-MALE_SAMPLED_32.6462615594219	HOUSE3548_11336	32.6462615594219
HOUSE1430-7831-MALE_SAMPLED_40.583238893887	HOUSE1430_7831	40.583238893887
HOUSE6019-14656-FEMALE_SAMPLED_44.2894994106609	HOUSE6019_14656	44.2894994106609
HOUSE426-10180-FEMALE_SAMPLED_41.7805468509065	HOUSE426_10180	41.7805468509065
HOUSE2491-16079-MALE_SAMPLED_44.8705347793882	HOUSE2491_16079	44.8705347793882
HOUSE2569-8721-MALE_SAMPLED_42.4935634236317	HOUSE2569_8721	42.4935634236317
HOUSE435-421-FEMALE_SAMPLED_44.2211895402454	HOUSE435_421	44.2211895402454
HOUSE3728-15170-MALE_SAMPLED_44.6826625031452	HOUSE3728_15170	44.6826625031452
HOUSE84-68-MALE_SAMPLED_41.9921785837505	HOUSE84_68	41.9921785837505
HOUSE403-10918-MALE_SAMPLED_40.2710604024974	HOUSE403_10918	40.2710604024974
HOUSE824-12164-MALE_SAMPLED_44.459532171807	HOUSE824_12164	44.459532171807
HOUSE4042-11608-FEMALE_SAMPLED_42.6507376355585	HOUSE4042_11608	42.6507376355585
HOUSE2864-10993-MALE_SAMPLED_40.2176882227311	HOUSE2864_10993	40.2176882227311
HOUSE6019-12138-FEMALE_SAMPLED_41.0995443328284	HOUSE6019_12138	41.0995443328284
HOUSE5964-14327-FEMALE_SAMPLED_44.90026751689	HOUSE5964_14327	44.90026751689
HOUSE5964-7093-MALE_SAMPLED_44.7912122338474	HOUSE5964_7093	44.7912122338474
HOUSE1910-15242-MALE_SAMPLED_40.8191717136651	HOUSE1910_15242	40.8191717136651
HOUSE5144-9585-MALE_SAMPLED_32.5999724760186	HOUSE5144_9585	32.5999724760186
HOUSE4590-8952-FEMALE_SAMPLED_40.4276034927344	HOUSE4590_8952	40.4276034927344
HOUSE5667-10715-MALE_SAMPLED_44.5884190186494	HOUSE5667_10715	44.5884190186494
HOUSE5667-5653-FEMALE_SAMPLED_44.8832131638823	HOUSE5667_5653	44.8832131638823
HOUSE6019-14434-FEMALE_SAMPLED_42.0390733308159	HOUSE6019_14434	42.0390733308159
HOUSE6019-15464-FEMALE_SAMPLED_41.930640731841	HOUSE6019_15464	41.930640731841
HOUSE3921-3881-FEMALE_SAMPLED_44.4292084723398	HOUSE3921_3881	44.4292084723398
HOUSE913-9612-MALE_SAMPLED_44.3599909555633	HOUSE913_9612	44.3599909555633
HOUSE4556-4505-FEMALE_SAMPLED_43.5042619577143	HOUSE4556_4505	43.5042619577143
HOUSE5586-8203-MALE_SAMPLED_41.5960376913761	HOUSE5586_8203	41.5960376913761
HOUSE6019-15887-FEMALE_SAMPLED_42.4939476610955	HOUSE6019_15887	42.4939476610955
HOUSE2080-17267-MALE_SAMPLED_44.8918405206096	HOUSE2080_17267	44.8918405206096
HOUSE3510-3456-MALE_SAMPLED_21.2873597344586	HOUSE3510_3456	21.2873597344586
HOUSE1831-1831-FEMALE_SAMPLED_31.600066878821	HOUSE1831_1831	31.600066878821
HOUSE4701-14789-FEMALE_SAMPLED_41.531709733665	HOUSE4701_14789	41.531709733665
HOUSE3350-15171-MALE_SAMPLED_40.1926169823855	HOUSE3350_15171	40.1926169823855
HOUSE1608-14449-FEMALE_SAMPLED_43.919869158417	HOUSE1608_14449	43.919869158417
HOUSE294-13492-FEMALE_SAMPLED_43.7705395545345	HOUSE294_13492	43.7705395545345
HOUSE6019-11486-FEMALE_SAMPLED_44.9901171879235	HOUSE6019_11486	44.9901171879235
HOUSE901-12527-MALE_SAMPLED_42.7467055118501	HOUSE901_12527	42.7467055118501
HOUSE886-14829-MALE_SAMPLED_42.0580355008133	HOUSE886_14829	42.0580355008133
HOUSE1971-17351-MALE_SAMPLED_43.4964682518737	HOUSE1971_17351	43.4964682518737
HOUSE3713-3656-MALE_SAMPLED_43.1257530786494	HOUSE3713_3656	43.1257530786494
HOUSE901-14183-FEMALE_SAMPLED_40.9160280523923	HOUSE901_14183	40.9160280523923
HOUSE1459-9241-FEMALE_SAMPLED_40.4349130400506	HOUSE1459_9241	40.4349130400506
HOUSE121-103-FEMALE_SAMPLED_41.9467330254429	HOUSE121_103	41.9467330254429
HOUSE202-13988-MALE_SAMPLED_42.1045929833781	HOUSE202_13988	42.1045929833781
HOUSE1048-13393-MALE_SAMPLED_43.9148883068462	HOUSE1048_13393	43.9148883068462
HOUSE1082-10397-MALE_SAMPLED_42.7951522103104	HOUSE1082_10397	42.7951522103104
HOUSE519-495-FEMALE_SAMPLED_44.3283447020941	HOUSE519_495	44.3283447020941
HOUSE4692-4662-MALE_SAMPLED_44.4381112034898	HOUSE4692_4662	44.4381112034898
HOUSE4692-4663-FEMALE_SAMPLED_41.6021358742401	HOUSE4692_4663	41.6021358742401
HOUSE5095-10922-MALE_SAMPLED_42.9858051120696	HOUSE5095_10922	42.9858051120696
HOUSE220-17098-MALE_SAMPLED_44.3953943702568	HOUSE220_17098	44.3953943702568
HOUSE2458-2479-FEMALE_SAMPLED_41.1885311149908	HOUSE2458_2479	41.1885311149908
HOUSE1110-9203-MALE_SAMPLED_42.8328591375251	HOUSE1110_9203	42.8328591375251
HOUSE1681-13131-MALE_SAMPLED_44.2995255207643	HOUSE1681_13131	44.2995255207643
HOUSE5810-7449-FEMALE_SAMPLED_41.3132526604543	HOUSE5810_7449	41.3132526604543
HOUSE5810-15222-MALE_SAMPLED_44.257710827451	HOUSE5810_15222	44.257710827451
HOUSE4125-7154-FEMALE_SAMPLED_41.6544396993145	HOUSE4125_7154	41.6544396993145
HOUSE5508-5498-MALE_SAMPLED_40.0647308871322	HOUSE5508_5498	40.0647308871322
HOUSE3111-16536-MALE_SAMPLED_44.8789330995544	HOUSE3111_16536	44.8789330995544
HOUSE5523-11591-FEMALE_SAMPLED_32.8438450810076	HOUSE5523_11591	32.8438450810076
HOUSE5523-17175-MALE_SAMPLED_44.7403325641592	HOUSE5523_17175	44.7403325641592
HOUSE4216-13748-FEMALE_SAMPLED_44.5778200417703	HOUSE4216_13748	44.5778200417703
HOUSE4216-13740-MALE_SAMPLED_44.765582702544	HOUSE4216_13740	44.765582702544
HOUSE5772-9961-MALE_SAMPLED_40.0063291292628	HOUSE5772_9961	40.0063291292628
HOUSE3343-9858-FEMALE_SAMPLED_40.4005463455622	HOUSE3343_9858	40.4005463455622
HOUSE1677-17449-FEMALE_SAMPLED_44.6830683881661	HOUSE1677_17449	44.6830683881661
HOUSE5654-17176-FEMALE_SAMPLED_44.0043883572323	HOUSE5654_17176	44.0043883572323
HOUSE303-15487-FEMALE_SAMPLED_44.7965493045409	HOUSE303_15487	44.7965493045409
HOUSE6019-14640-FEMALE_SAMPLED_44.8437418189349	HOUSE6019_14640	44.8437418189349
HOUSE5268-11056-MALE_SAMPLED_44.6720524282419	HOUSE5268_11056	44.6720524282419
HOUSE6019-15398-FEMALE_SAMPLED_42.5493361463305	HOUSE6019_15398	42.5493361463305
HOUSE3364-14031-FEMALE_SAMPLED_42.2165964935056	HOUSE3364_14031	42.2165964935056
HOUSE2472-15214-FEMALE_SAMPLED_41.5221298839392	HOUSE2472_15214	41.5221298839392
HOUSE4811-12544-MALE_SAMPLED_42.936933485347	HOUSE4811_12544	42.936933485347
HOUSE835-10551-FEMALE_SAMPLED_41.1397642275881	HOUSE835_10551	41.1397642275881
HOUSE6019-13078-FEMALE_SAMPLED_43.1225592666306	HOUSE6019_13078	43.1225592666306
HOUSE4888-7788-FEMALE_SAMPLED_42.8402748618749	HOUSE4888_7788	42.8402748618749
HOUSE4158-10645-MALE_SAMPLED_40.1097034795654	HOUSE4158_10645	40.1097034795654
HOUSE1898-13452-FEMALE_SAMPLED_42.2458610252943	HOUSE1898_13452	42.2458610252943
HOUSE5474-8691-FEMALE_SAMPLED_40.4504273588911	HOUSE5474_8691	40.4504273588911
HOUSE5474-7968-MALE_SAMPLED_44.3413245992687	HOUSE5474_7968	44.3413245992687
HOUSE4780-8062-FEMALE_SAMPLED_40.387794636427	HOUSE4780_8062	40.387794636427
HOUSE4780-9467-MALE_SAMPLED_40.252445700156	HOUSE4780_9467	40.252445700156
HOUSE3112-3085-FEMALE_SAMPLED_40.0623672151127	HOUSE3112_3085	40.0623672151127
HOUSE3535-3482-MALE_SAMPLED_44.741701179473	HOUSE3535_3482	44.741701179473
HOUSE824-801-FEMALE_SAMPLED_32.3879872555167	HOUSE824_801	32.3879872555167
HOUSE6019-8344-FEMALE_SAMPLED_30.7337730699219	HOUSE6019_8344	30.7337730699219
HOUSE2995-14842-MALE_SAMPLED_43.4274133481085	HOUSE2995_14842	43.4274133481085
HOUSE5115-5077-FEMALE_SAMPLED_40.5476105219028	HOUSE5115_5077	40.5476105219028
HOUSE1026-10292-FEMALE_SAMPLED_43.5550028414804	HOUSE1026_10292	43.5550028414804
HOUSE160-14797-MALE_SAMPLED_40.859099731809	HOUSE160_14797	40.859099731809
HOUSE5167-15993-MALE_SAMPLED_43.1722268739273	HOUSE5167_15993	43.1722268739273
HOUSE5167-17006-FEMALE_SAMPLED_44.096416978402	HOUSE5167_17006	44.096416978402
HOUSE3554-14994-FEMALE_SAMPLED_40.6150956312194	HOUSE3554_14994	40.6150956312194
HOUSE565-12042-MALE_SAMPLED_40.3803973682537	HOUSE565_12042	40.3803973682537
HOUSE6019-10919-FEMALE_SAMPLED_42.9657125123776	HOUSE6019_10919	42.9657125123776
HOUSE10-11788-FEMALE_SAMPLED_41.8407492914299	HOUSE10_11788	41.8407492914299
HOUSE2952-10915-FEMALE_SAMPLED_43.2164635085425	HOUSE2952_10915	43.2164635085425
HOUSE4719-10083-FEMALE_SAMPLED_40.0235991520204	HOUSE4719_10083	40.0235991520204
HOUSE4719-9939-MALE_SAMPLED_40.1727567531634	HOUSE4719_9939	40.1727567531634
HOUSE3004-8706-FEMALE_SAMPLED_41.7230665780644	HOUSE3004_8706	41.7230665780644
HOUSE4336-12361-FEMALE_SAMPLED_41.7085331144278	HOUSE4336_12361	41.7085331144278
HOUSE3529-13977-MALE_SAMPLED_40.4074957095273	HOUSE3529_13977	40.4074957095273
HOUSE1484-16783-FEMALE_SAMPLED_44.6997790150161	HOUSE1484_16783	44.6997790150161
HOUSE1845-10613-MALE_SAMPLED_41.5154817638155	HOUSE1845_10613	41.5154817638155
HOUSE5856-12303-FEMALE_SAMPLED_43.9890413515412	HOUSE5856_12303	43.9890413515412
HOUSE4451-9619-FEMALE_SAMPLED_42.0449595828541	HOUSE4451_9619	42.0449595828541
HOUSE607-15408-MALE_SAMPLED_41.4020927377158	HOUSE607_15408	41.4020927377158
HOUSE5248-5222-MALE_SAMPLED_40.3435463702772	HOUSE5248_5222	40.3435463702772
HOUSE5248-13497-FEMALE_SAMPLED_44.1530433518346	HOUSE5248_13497	44.1530433518346
HOUSE2746-13548-MALE_SAMPLED_42.6943336846307	HOUSE2746_13548	42.6943336846307
HOUSE6019-17161-FEMALE_SAMPLED_44.8952914559208	HOUSE6019_17161	44.8952914559208
HOUSE1007-17069-FEMALE_SAMPLED_44.9690595249505	HOUSE1007_17069	44.9690595249505
HOUSE1103-13863-FEMALE_SAMPLED_44.1286977370131	HOUSE1103_13863	44.1286977370131
HOUSE2182-15670-MALE_SAMPLED_43.8640655658673	HOUSE2182_15670	43.8640655658673
HOUSE1800-1805-FEMALE_SAMPLED_43.541715653496	HOUSE1800_1805	43.541715653496
HOUSE2664-2675-FEMALE_SAMPLED_40.0011063847597	HOUSE2664_2675	40.0011063847597
HOUSE1640-14627-MALE_SAMPLED_41.1118438804988	HOUSE1640_14627	41.1118438804988
HOUSE950-11039-MALE_SAMPLED_40.9650649339892	HOUSE950_11039	40.9650649339892
HOUSE969-14903-MALE_SAMPLED_44.8537949414329	HOUSE969_14903	44.8537949414329
HOUSE190-16497-MALE_SAMPLED_44.0438535520231	HOUSE190_16497	44.0438535520231
HOUSE6019-14513-FEMALE_SAMPLED_41.3758353027515	HOUSE6019_14513	41.3758353027515
HOUSE1316-1294-MALE_SAMPLED_43.7130497347263	HOUSE1316_1294	43.7130497347263
HOUSE610-15484-MALE_SAMPLED_42.2545016724133	HOUSE610_15484	42.2545016724133
HOUSE3291-8437-MALE_SAMPLED_43.7247279926669	HOUSE3291_8437	43.7247279926669
HOUSE3291-9850-FEMALE_SAMPLED_43.6718189362111	HOUSE3291_9850	43.6718189362111
HOUSE4192-14407-FEMALE_SAMPLED_40.2087380597368	HOUSE4192_14407	40.2087380597368
HOUSE580-13676-MALE_SAMPLED_41.2794049712829	HOUSE580_13676	41.2794049712829
HOUSE649-11161-FEMALE_SAMPLED_43.3385260787327	HOUSE649_11161	43.3385260787327
HOUSE649-9235-MALE_SAMPLED_43.1960557817344	HOUSE649_9235	43.1960557817344
HOUSE5419-5398-MALE_SAMPLED_44.0737203892786	HOUSE5419_5398	44.0737203892786
HOUSE231-211-FEMALE_SAMPLED_43.3456339771964	HOUSE231_211	43.3456339771964
HOUSE621-17399-FEMALE_SAMPLED_44.6813108007753	HOUSE621_17399	44.6813108007753
HOUSE3481-3433-FEMALE_SAMPLED_40.0004452418735	HOUSE3481_3433	40.0004452418735
HOUSE4021-3980-MALE_SAMPLED_40.3185205569282	HOUSE4021_3980	40.3185205569282
HOUSE5693-13298-FEMALE_SAMPLED_42.7269947831519	HOUSE5693_13298	42.7269947831519
HOUSE5693-18277-MALE_SAMPLED_44.9866071196182	HOUSE5693_18277	44.9866071196182
HOUSE2597-7877-MALE_SAMPLED_40.5028503932469	HOUSE2597_7877	40.5028503932469
HOUSE6001-14457-MALE_SAMPLED_44.306808163655	HOUSE6001_14457	44.306808163655
HOUSE986-10311-FEMALE_SAMPLED_44.542360096895	HOUSE986_10311	44.542360096895
HOUSE93-80-MALE_SAMPLED_43.0331631586887	HOUSE93_80	43.0331631586887
HOUSE207-188-MALE_SAMPLED_43.1695447933286	HOUSE207_188	43.1695447933286
HOUSE5902-15647-MALE_SAMPLED_43.0686854066852	HOUSE5902_15647	43.0686854066852
HOUSE2499-6972-MALE_SAMPLED_44.9935208738316	HOUSE2499_6972	44.9935208738316
HOUSE4858-4827-FEMALE_SAMPLED_40.773198066745	HOUSE4858_4827	40.773198066745
HOUSE5959-12090-FEMALE_SAMPLED_42.3262776326036	HOUSE5959_12090	42.3262776326036
HOUSE2635-15017-MALE_SAMPLED_40.6804603890695	HOUSE2635_15017	40.6804603890695
HOUSE1157-12730-FEMALE_SAMPLED_41.5046469762456	HOUSE1157_12730	41.5046469762456
HOUSE3738-8707-FEMALE_SAMPLED_41.9779956131242	HOUSE3738_8707	41.9779956131242
HOUSE5017-7400-MALE_SAMPLED_40.2821371910563	HOUSE5017_7400	40.2821371910563
HOUSE6019-12766-FEMALE_SAMPLED_41.863570223226	HOUSE6019_12766	41.863570223226
HOUSE6019-17315-FEMALE_SAMPLED_43.3144229013885	HOUSE6019_17315	43.3144229013885
HOUSE1730-12058-MALE_SAMPLED_41.5482663696433	HOUSE1730_12058	41.5482663696433
HOUSE3685-3624-MALE_SAMPLED_40.0880784551252	HOUSE3685_3624	40.0880784551252
HOUSE3685-15699-FEMALE_SAMPLED_42.6478774765147	HOUSE3685_15699	42.6478774765147
HOUSE367-11932-MALE_SAMPLED_41.2747218082667	HOUSE367_11932	41.2747218082667
HOUSE367-12448-FEMALE_SAMPLED_44.8320444247057	HOUSE367_12448	44.8320444247057
HOUSE407-393-FEMALE_SAMPLED_40.4669411678333	HOUSE407_393	40.4669411678333
HOUSE3728-9403-FEMALE_SAMPLED_44.1440698139641	HOUSE3728_9403	44.1440698139641
HOUSE300-10889-FEMALE_SAMPLED_41.6330373726316	HOUSE300_10889	41.6330373726316
HOUSE2227-13446-FEMALE_SAMPLED_43.9562059438322	HOUSE2227_13446	43.9562059438322
HOUSE938-12030-MALE_SAMPLED_44.8911992167153	HOUSE938_12030	44.8911992167153
HOUSE5484-15871-MALE_SAMPLED_44.8931238237134	HOUSE5484_15871	44.8931238237134
HOUSE4238-14147-MALE_SAMPLED_43.8566088676453	HOUSE4238_14147	43.8566088676453
HOUSE1094-15142-MALE_SAMPLED_41.1740776104853	HOUSE1094_15142	41.1740776104853
HOUSE2983-12297-FEMALE_SAMPLED_44.9307346015598	HOUSE2983_12297	44.9307346015598
HOUSE2426-14915-MALE_SAMPLED_44.5384950051084	HOUSE2426_14915	44.5384950051084
HOUSE2326-2344-MALE_SAMPLED_21.5452290167293	HOUSE2326_2344	21.5452290167293
HOUSE2254-2275-FEMALE_SAMPLED_13.2660485869796	HOUSE2254_2275	13.2660485869796
HOUSE1308-9500-MALE_SAMPLED_42.4990384869375	HOUSE1308_9500	42.4990384869375
HOUSE221-9519-MALE_SAMPLED_40.012728284468	HOUSE221_9519	40.012728284468
HOUSE1236-1221-FEMALE_SAMPLED_43.341035349163	HOUSE1236_1221	43.341035349163
HOUSE265-12046-MALE_SAMPLED_40.1021148022004	HOUSE265_12046	40.1021148022004
HOUSE353-14997-MALE_SAMPLED_43.4145323207794	HOUSE353_14997	43.4145323207794
HOUSE353-16018-FEMALE_SAMPLED_43.9794479605334	HOUSE353_16018	43.9794479605334
HOUSE4460-6877-FEMALE_SAMPLED_41.1647623535714	HOUSE4460_6877	41.1647623535714
HOUSE5346-10179-MALE_SAMPLED_42.808556657983	HOUSE5346_10179	42.808556657983
HOUSE5346-10375-FEMALE_SAMPLED_44.1310597094707	HOUSE5346_10375	44.1310597094707
HOUSE5554-17025-MALE_SAMPLED_43.6031161519903	HOUSE5554_17025	43.6031161519903
HOUSE4796-6461-MALE_SAMPLED_41.6478085599374	HOUSE4796_6461	41.6478085599374
HOUSE2912-9628-MALE_SAMPLED_40.3975929587326	HOUSE2912_9628	40.3975929587326
HOUSE960-11479-FEMALE_SAMPLED_43.097769964952	HOUSE960_11479	43.097769964952
HOUSE4366-12257-MALE_SAMPLED_41.1950955659479	HOUSE4366_12257	41.1950955659479
HOUSE2049-12805-MALE_SAMPLED_40.9940255177207	HOUSE2049_12805	40.9940255177207
HOUSE1908-1901-FEMALE_SAMPLED_44.9310433546055	HOUSE1908_1901	44.9310433546055
HOUSE848-13147-FEMALE_SAMPLED_43.6158834414379	HOUSE848_13147	43.6158834414379
HOUSE2870-8123-MALE_SAMPLED_31.107157120714	HOUSE2870_8123	31.107157120714
HOUSE2870-8425-FEMALE_SAMPLED_40.0586615398061	HOUSE2870_8425	40.0586615398061
HOUSE3408-11974-FEMALE_SAMPLED_40.646541537717	HOUSE3408_11974	40.646541537717
HOUSE5237-10309-MALE_SAMPLED_40.3458018665535	HOUSE5237_10309	40.3458018665535
HOUSE5237-9767-FEMALE_SAMPLED_40.1367577412749	HOUSE5237_9767	40.1367577412749
HOUSE6019-13333-FEMALE_SAMPLED_41.7295690230094	HOUSE6019_13333	41.7295690230094
HOUSE2973-13370-MALE_SAMPLED_43.2009838210492	HOUSE2973_13370	43.2009838210492
HOUSE1607-10926-MALE_SAMPLED_44.2814466500025	HOUSE1607_10926	44.2814466500025
HOUSE730-12255-MALE_SAMPLED_43.6692320483037	HOUSE730_12255	43.6692320483037
HOUSE2830-12607-FEMALE_SAMPLED_40.3488167258911	HOUSE2830_12607	40.3488167258911
HOUSE5163-13001-MALE_SAMPLED_40.7440823417392	HOUSE5163_13001	40.7440823417392
HOUSE5310-13297-MALE_SAMPLED_41.2323868495558	HOUSE5310_13297	41.2323868495558
HOUSE2948-8991-MALE_SAMPLED_42.2535344176276	HOUSE2948_8991	42.2535344176276
HOUSE2606-8003-FEMALE_SAMPLED_41.6258078254759	HOUSE2606_8003	41.6258078254759
HOUSE2269-11630-FEMALE_SAMPLED_40.0317572639324	HOUSE2269_11630	40.0317572639324
HOUSE1204-12388-MALE_SAMPLED_44.735089505557	HOUSE1204_12388	44.735089505557
HOUSE6019-6137-FEMALE_SAMPLED_43.2128543790895	HOUSE6019_6137	43.2128543790895
HOUSE3307-12683-FEMALE_SAMPLED_43.9530295311568	HOUSE3307_12683	43.9530295311568
HOUSE1779-16509-MALE_SAMPLED_44.591861243938	HOUSE1779_16509	44.591861243938
HOUSE2243-12013-MALE_SAMPLED_43.7689027408328	HOUSE2243_12013	43.7689027408328
HOUSE3424-9656-FEMALE_SAMPLED_44.4143385894131	HOUSE3424_9656	44.4143385894131
HOUSE5158-7618-FEMALE_SAMPLED_42.4354271844005	HOUSE5158_7618	42.4354271844005
HOUSE66-9979-MALE_SAMPLED_40.5764627847929	HOUSE66_9979	40.5764627847929
HOUSE5643-6450-MALE_SAMPLED_41.9686767560116	HOUSE5643_6450	41.9686767560116
HOUSE2859-13773-MALE_SAMPLED_40.2554971227234	HOUSE2859_13773	40.2554971227234
HOUSE2351-13093-MALE_SAMPLED_42.0744997495323	HOUSE2351_13093	42.0744997495323
HOUSE1859-13503-MALE_SAMPLED_42.8547135239933	HOUSE1859_13503	42.8547135239933
HOUSE4247-12998-MALE_SAMPLED_41.6435110091697	HOUSE4247_12998	41.6435110091697
HOUSE2583-13564-MALE_SAMPLED_44.0478805580642	HOUSE2583_13564	44.0478805580642
HOUSE2030-9532-FEMALE_SAMPLED_40.6129980608388	HOUSE2030_9532	40.6129980608388
HOUSE1016-13507-MALE_SAMPLED_43.8752240768052	HOUSE1016_13507	43.8752240768052
HOUSE1016-14531-FEMALE_SAMPLED_43.043424492026	HOUSE1016_14531	43.043424492026
HOUSE3482-10131-MALE_SAMPLED_40.707562536507	HOUSE3482_10131	40.707562536507
HOUSE1242-10194-FEMALE_SAMPLED_41.3780851406045	HOUSE1242_10194	41.3780851406045
HOUSE2278-2291-FEMALE_SAMPLED_42.5859248167471	HOUSE2278_2291	42.5859248167471
HOUSE3668-8720-MALE_SAMPLED_20.9779496319068	HOUSE3668_8720	20.9779496319068
HOUSE800-12772-MALE_SAMPLED_32.8489657688632	HOUSE800_12772	32.8489657688632
HOUSE4868-4843-FEMALE_SAMPLED_40.2926889592701	HOUSE4868_4843	40.2926889592701
HOUSE2124-12694-MALE_SAMPLED_40.194095968034	HOUSE2124_12694	40.194095968034
HOUSE2418-15679-MALE_SAMPLED_42.3350278261729	HOUSE2418_15679	42.3350278261729
HOUSE2418-13201-FEMALE_SAMPLED_43.7230919650756	HOUSE2418_13201	43.7230919650756
HOUSE6019-12235-FEMALE_SAMPLED_44.9856433927703	HOUSE6019_12235	44.9856433927703
HOUSE1647-14527-MALE_SAMPLED_44.9962874295594	HOUSE1647_14527	44.9962874295594
HOUSE1436-16980-FEMALE_SAMPLED_43.6389055236754	HOUSE1436_16980	43.6389055236754
HOUSE5836-7971-FEMALE_SAMPLED_41.7079049767926	HOUSE5836_7971	41.7079049767926
HOUSE4034-8195-MALE_SAMPLED_42.7327772659483	HOUSE4034_8195	42.7327772659483
HOUSE188-11364-FEMALE_SAMPLED_41.1347908118213	HOUSE188_11364	41.1347908118213
HOUSE2834-9178-FEMALE_SAMPLED_43.8455526845064	HOUSE2834_9178	43.8455526845064
HOUSE4776-12314-FEMALE_SAMPLED_42.127124996623	HOUSE4776_12314	42.127124996623
HOUSE2-15256-FEMALE_SAMPLED_41.3066588353831	HOUSE2_15256	41.3066588353831
HOUSE3542-3493-FEMALE_SAMPLED_41.6573360969839	HOUSE3542_3493	41.6573360969839
HOUSE3542-3492-MALE_SAMPLED_43.5962212998365	HOUSE3542_3492	43.5962212998365
HOUSE5410-5385-FEMALE_SAMPLED_43.6670591880102	HOUSE5410_5385	43.6670591880102
HOUSE2078-11940-MALE_SAMPLED_40.7960309286136	HOUSE2078_11940	40.7960309286136
HOUSE722-12194-MALE_SAMPLED_43.4999887878075	HOUSE722_12194	43.4999887878075
HOUSE4613-16526-MALE_SAMPLED_42.8386095122694	HOUSE4613_16526	42.8386095122694
HOUSE2881-16059-MALE_SAMPLED_44.4757946423993	HOUSE2881_16059	44.4757946423993
HOUSE3213-8194-MALE_SAMPLED_43.4193289052099	HOUSE3213_8194	43.4193289052099
HOUSE3620-3566-MALE_SAMPLED_43.0801197156459	HOUSE3620_3566	43.0801197156459
HOUSE206-12657-MALE_SAMPLED_40.975653483214	HOUSE206_12657	40.975653483214
HOUSE206-12622-FEMALE_SAMPLED_40.9914751142666	HOUSE206_12622	40.9914751142666
HOUSE1726-13261-MALE_SAMPLED_44.0885122262036	HOUSE1726_13261	44.0885122262036
HOUSE356-344-MALE_SAMPLED_40.4432341150726	HOUSE356_344	40.4432341150726
HOUSE2680-9527-FEMALE_SAMPLED_44.6066216216423	HOUSE2680_9527	44.6066216216423
HOUSE1881-1869-FEMALE_SAMPLED_44.9679510685191	HOUSE1881_1869	44.9679510685191
HOUSE158-16174-MALE_SAMPLED_43.2555400692199	HOUSE158_16174	43.2555400692199
HOUSE1377-11989-MALE_SAMPLED_41.0756258146487	HOUSE1377_11989	41.0756258146487
HOUSE2174-14077-FEMALE_SAMPLED_44.9433129450329	HOUSE2174_14077	44.9433129450329
HOUSE6019-17503-FEMALE_SAMPLED_44.9104499785815	HOUSE6019_17503	44.9104499785815
HOUSE1188-12284-MALE_SAMPLED_40.3915083178056	HOUSE1188_12284	40.3915083178056
HOUSE1188-12102-FEMALE_SAMPLED_41.0695729036818	HOUSE1188_12102	41.0695729036818
HOUSE5309-5291-FEMALE_SAMPLED_40.5886591924354	HOUSE5309_5291	40.5886591924354
HOUSE297-15728-FEMALE_SAMPLED_44.8245038597184	HOUSE297_15728	44.8245038597184
HOUSE999-14359-MALE_SAMPLED_40.9229529614095	HOUSE999_14359	40.9229529614095
HOUSE4402-13381-FEMALE_SAMPLED_42.3545468809328	HOUSE4402_13381	42.3545468809328
HOUSE885-17036-MALE_SAMPLED_44.9564334052682	HOUSE885_17036	44.9564334052682
HOUSE637-17996-MALE_SAMPLED_44.5277966925298	HOUSE637_17996	44.5277966925298
HOUSE1392-13661-MALE_SAMPLED_44.4502202619333	HOUSE1392_13661	44.4502202619333
HOUSE4872-14876-FEMALE_SAMPLED_41.2305538780749	HOUSE4872_14876	41.2305538780749
HOUSE1813-6442-FEMALE_SAMPLED_44.8482854354219	HOUSE1813_6442	44.8482854354219
HOUSE5580-15200-FEMALE_SAMPLED_43.7674729804945	HOUSE5580_15200	43.7674729804945
HOUSE6019-11480-FEMALE_SAMPLED_32.7846237865308	HOUSE6019_11480	32.7846237865308
HOUSE2466-8358-FEMALE_SAMPLED_40.0127347468951	HOUSE2466_8358	40.0127347468951
